battle_id,winner_username,outcome_label,turns,player1_team_species,player2_team_species
battle-gen9randombattle-386,RuleBasedPlayer 1,RuleBasedPlayer,35,"['furret', 'haxorus', 'scizor', 'delibird', 'spidops', 'sylveon']","['polteageistantique', 'roaringmoon', 'luvdisc', 'tsareena', 'pecharunt', 'braviaryhisui']"
battle-gen9randombattle-387,RandomPlayer 1,RandomPlayer,54,"['komala', 'ursaluna', 'salamence', 'oricoriosensu', 'florges', 'ribombee']","['perrserker', 'toxtricity', 'quagsire', 'polteageist', 'shiftry', 'glastrier']"
battle-gen9randombattle-388,RuleBasedPlayer 1,RuleBasedPlayer,53,"['whimsicott', 'glalie', 'magnezone', 'tinglu', 'dondozo', 'braviary']","['arboliva', 'luxray', 'flareon', 'uxie', 'scovillain', 'perrserker']"
battle-gen9randombattle-389,RuleBasedPlayer 1,RuleBasedPlayer,43,"['electivire', 'crawdaunt', 'shiftry', 'ditto', 'tsareena', 'skarmory']","['clodsire', 'toxapex', 'medicham', 'cyclizar', 'electivire', 'swampert']"
battle-gen9randombattle-390,RandomPlayer 1,RandomPlayer,41,"['mismagius', 'ironthorns', 'zapdos', 'slowkinggalar', 'greninja', 'vivillonsandstorm']","['gumshoos', 'dodrio', 'qwilfishhisui', 'golduck', 'lanturn', 'espeon']"
battle-gen9randombattle-391,RuleBasedPlayer 1,RuleBasedPlayer,45,"['abomasnow', 'rampardos', 'annihilape', 'granbull', 'uxie', 'ironbundle']","['arboliva', 'mamoswine', 'suicune', 'miraidon', 'swampert', 'copperajah']"
battle-gen9randombattle-392,RuleBasedPlayer 1,RuleBasedPlayer,73,"['medicham', 'brutebonnet', 'chansey', 'toxtricity', 'pecharunt', 'hypno']","['comfey', 'gallade', 'cresselia', 'altaria', 'cobalion', 'palafinhero']"
battle-gen9randombattle-393,RuleBasedPlayer 1,RuleBasedPlayer,31,"['slowbrogalar', 'galvantula', 'meowscarada', 'kyogre', 'registeel', 'cresselia']","['milotic', 'terapagos', 'appletun', 'ironthorns', 'miraidon', 'irontreads']"
battle-gen9randombattle-394,RuleBasedPlayer 1,RuleBasedPlayer,47,"['luvdisc', 'galvantula', 'bellossom', 'ribombee', 'hitmonlee', 'rhyperior']","['hooh', 'toxapex', 'salamence', 'sceptile', 'luvdisc', 'regice']"
battle-gen9randombattle-395,RuleBasedPlayer 1,RuleBasedPlayer,30,"['lumineon', 'granbull', 'raikou', 'tyranitar', 'swampert', 'yanmega']","['spectrier', 'persianalola', 'cobalion', 'braviary', 'hitmonchan', 'piloswine']"
battle-gen9randombattle-396,RuleBasedPlayer 1,RuleBasedPlayer,24,"['chandelure', 'pincurchin', 'vespiquen', 'grumpig', 'sceptile', 'milotic']","['sandyshocks', 'golemalola', 'klawf', 'banette', 'cacturne', 'pelipper']"
battle-gen9randombattle-397,RandomPlayer 1,RandomPlayer,56,"['whimsicott', 'archaludon', 'farigiraf', 'scizor', 'wochien', 'ninetales']","['tornadustherian', 'lugia', 'ampharos', 'espeon', 'tinkaton', 'araquanid']"
battle-gen9randombattle-398,RuleBasedPlayer 1,RuleBasedPlayer,34,"['lycanrocmidnight', 'dunsparce', 'vigoroth', 'jirachi', 'mesprit', 'weezinggalar']","['grimmsnarl', 'tatsugiri', 'uxie', 'shayminsky', 'greattusk', 'grumpig']"
battle-gen9randombattle-399,RuleBasedPlayer 1,RuleBasedPlayer,35,"['florgesyellow', 'lilliganthisui', 'perrserker', 'zebstrika', 'mausholdfour', 'mienshao']","['regieleki', 'crabominable', 'pincurchin', 'houndstone', 'keldeoresolute', 'abomasnow']"
battle-gen9randombattle-400,RuleBasedPlayer 1,RuleBasedPlayer,38,"['chimecho', 'donphan', 'electrode', 'charizard', 'annihilape', 'garganacl']","['diancie', 'bronzong', 'chansey', 'kyogre', 'jolteon', 'quaquaval']"
battle-gen9randombattle-401,RandomPlayer 1,RandomPlayer,41,"['ironbundle', 'gougingfire', 'swanna', 'cacturne', 'fezandipiti', 'bronzong']","['glastrier', 'venusaur', 'ambipom', 'reuniclus', 'tatsugiristretchy', 'girafarig']"
battle-gen9randombattle-402,RuleBasedPlayer 1,RuleBasedPlayer,18,"['baxcalibur', 'giratinaorigin', 'vaporeon', 'gengar', 'ironmoth', 'blaziken']","['coalossal', 'sinistchamasterpiece', 'gardevoir', 'venusaur', 'reuniclus', 'scyther']"
battle-gen9randombattle-403,RuleBasedPlayer 1,RuleBasedPlayer,35,"['mandibuzz', 'palafinhero', 'noctowl', 'weavile', 'tauros', 'hariyama']","['reuniclus', 'sinistchamasterpiece', 'politoed', 'ironvaliant', 'scizor', 'houndstone']"
battle-gen9randombattle-404,RuleBasedPlayer 1,RuleBasedPlayer,72,"['tsareena', 'cramorant', 'dunsparce', 'rillaboom', 'latios', 'regigigas']","['taurospaldeacombat', 'grimmsnarl', 'maushold', 'blastoise', 'abomasnow', 'pawmot']"
battle-gen9randombattle-405,RuleBasedPlayer 1,RuleBasedPlayer,79,"['lycanrocdusk', 'vespiquen', 'gengar', 'avalugghisui', 'dusknoir', 'hoopaunbound']","['meganium', 'diancie', 'dodrio', 'duraludon', 'spidops', 'ironmoth']"
battle-gen9randombattle-406,RuleBasedPlayer 1,RuleBasedPlayer,33,"['ironjugulis', 'tropius', 'florgesorange', 'eternatus', 'irontreads', 'tentacruel']","['arceuspsychic', 'cramorant', 'greninja', 'revavroom', 'vikavolt', 'breloom']"
battle-gen9randombattle-407,RuleBasedPlayer 1,RuleBasedPlayer,16,"['rotommow', 'hitmonlee', 'honchkrow', 'lunala', 'palkia', 'delphox']","['ironthorns', 'volbeat', 'dudunsparce', 'klawf', 'dondozo', 'farigiraf']"
battle-gen9randombattle-408,RuleBasedPlayer 1,RuleBasedPlayer,16,"['duraludon', 'raikou', 'glimmora', 'scyther', 'hitmontop', 'dipplin']","['porygonz', 'magmortar', 'banette', 'ogerponcornerstone', 'phione', 'bastiodon']"
battle-gen9randombattle-409,RuleBasedPlayer 1,RuleBasedPlayer,48,"['dudunsparcethreesegment', 'jirachi', 'araquanid', 'goodra', 'venomoth', 'mabosstiff']","['spiritomb', 'solgaleo', 'decidueye', 'exeggutor', 'vigoroth', 'typhlosion']"
battle-gen9randombattle-410,RuleBasedPlayer 1,RuleBasedPlayer,30,"['zangoose', 'granbull', 'electrodehisui', 'arceusice', 'chesnaught', 'hitmontop']","['tsareena', 'dugtrio', 'comfey', 'rayquaza', 'cinccino', 'cloyster']"
battle-gen9randombattle-411,RuleBasedPlayer 1,RuleBasedPlayer,35,"['eiscue', 'spectrier', 'lumineon', 'sawsbuckautumn', 'glalie', 'hitmonchan']","['typhlosion', 'braviaryhisui', 'regigigas', 'gougingfire', 'orthworm', 'lilligant']"
battle-gen9randombattle-412,RuleBasedPlayer 1,RuleBasedPlayer,28,"['ironleaves', 'ceruledge', 'reshiram', 'polteageist', 'basculinbluestriped', 'pincurchin']","['noctowl', 'dudunsparce', 'tyranitar', 'roaringmoon', 'luvdisc', 'haxorus']"
battle-gen9randombattle-413,RuleBasedPlayer 1,RuleBasedPlayer,31,"['mudsdale', 'vigoroth', 'zangoose', 'ludicolo', 'volcanion', 'polteageistantique']","['ludicolo', 'slaking', 'tyranitar', 'gougingfire', 'wigglytuff', 'venomoth']"
battle-gen9randombattle-414,RandomPlayer 1,RandomPlayer,27,"['hatterene', 'florgesblue', 'dodrio', 'blastoise', 'rampardos', 'dudunsparce']","['phione', 'hippowdon', 'glastrier', 'ariados', 'kyuremblack', 'passimian']"
battle-gen9randombattle-415,RuleBasedPlayer 1,RuleBasedPlayer,73,"['pincurchin', 'dondozo', 'irontreads', 'bellibolt', 'gyarados', 'sandslash']","['hitmonchan', 'bronzong', 'hawlucha', 'probopass', 'toxapex', 'scyther']"
battle-gen9randombattle-416,RuleBasedPlayer 1,RuleBasedPlayer,23,"['rotomheat', 'mienshao', 'pyroar', 'gengar', 'deoxysspeed', 'zarudedada']","['chandelure', 'kleavor', 'shiftry', 'krookodile', 'heracross', 'sandslashalola']"
battle-gen9randombattle-417,RuleBasedPlayer 1,RuleBasedPlayer,39,"['magearna', 'sudowoodo', 'araquanid', 'sandslash', 'regice', 'oricorio']","['blaziken', 'sceptile', 'gengar', 'torkoal', 'masquerain', 'greedent']"
battle-gen9randombattle-418,RuleBasedPlayer 1,RuleBasedPlayer,48,"['polteageistantique', 'milotic', 'sylveon', 'camerupt', 'volcarona', 'chienpao']","['umbreon', 'toedscruel', 'sceptile', 'scrafty', 'squawkabillyyellow', 'electivire']"
battle-gen9randombattle-419,RuleBasedPlayer 1,RuleBasedPlayer,97,"['dusknoir', 'gliscor', 'cyclizar', 'pawmot', 'gurdurr', 'entei']","['passimian', 'hawlucha', 'cresselia', 'mandibuzz', 'perrserker', 'mismagius']"
battle-gen9randombattle-420,RuleBasedPlayer 1,RuleBasedPlayer,26,"['ampharos', 'minun', 'charizard', 'chesnaught', 'hydreigon', 'hariyama']","['vileplume', 'umbreon', 'ironleaves', 'coalossal', 'forretress', 'oricoriopompom']"
battle-gen9randombattle-421,RuleBasedPlayer 1,RuleBasedPlayer,25,"['primarina', 'spectrier', 'araquanid', 'conkeldurr', 'rotom', 'whimsicott']","['ironbundle', 'scrafty', 'farigiraf', 'barraskewda', 'sinistchamasterpiece', 'pincurchin']"
battle-gen9randombattle-422,RandomPlayer 1,RandomPlayer,34,"['arceusdragon', 'oricorio', 'mabosstiff', 'rotomfrost', 'ludicolo', 'pachirisu']","['piloswine', 'slaking', 'sylveon', 'decidueye', 'breloom', 'pelipper']"
battle-gen9randombattle-423,RuleBasedPlayer 1,RuleBasedPlayer,42,"['altaria', 'pincurchin', 'primarina', 'suicune', 'weavile', 'gurdurr']","['cloyster', 'azumarill', 'latios', 'masquerain', 'kingambit', 'glalie']"
battle-gen9randombattle-424,RuleBasedPlayer 1,RuleBasedPlayer,33,"['overqwil', 'magnezone', 'jirachi', 'misdreavus', 'dragonite', 'zapdosgalar']","['grafaiai', 'koraidon', 'ironvaliant', 'oricoriosensu', 'klefki', 'goodra']"
battle-gen9randombattle-425,RuleBasedPlayer 1,RuleBasedPlayer,28,"['ludicolo', 'magearna', 'bastiodon', 'breloom', 'mamoswine', 'meowstic']","['jolteon', 'gastrodon', 'spiritomb', 'screamtail', 'hitmontop', 'kilowattrel']"
battle-gen9randombattle-426,RuleBasedPlayer 1,RuleBasedPlayer,42,"['stonjourner', 'leafeon', 'incineroar', 'kricketune', 'houndstone', 'kyurem']","['pincurchin', 'cobalion', 'phione', 'taurospaldeablaze', 'hippowdon', 'brutebonnet']"
battle-gen9randombattle-427,RuleBasedPlayer 1,RuleBasedPlayer,30,"['toucannon', 'dragapult', 'toxtricity', 'tentacruel', 'gardevoir', 'slowking']","['furret', 'munkidori', 'palafinhero', 'qwilfish', 'tornadustherian', 'regieleki']"
battle-gen9randombattle-428,RuleBasedPlayer 1,RuleBasedPlayer,34,"['overqwil', 'mausholdfour', 'haxorus', 'rayquaza', 'ogerpon', 'chandelure']","['phione', 'yanmega', 'corviknight', 'ursalunabloodmoon', 'duraludon', 'ironboulder']"
battle-gen9randombattle-429,RuleBasedPlayer 1,RuleBasedPlayer,24,"['groudon', 'seviper', 'araquanid', 'ironbundle', 'hatterene', 'scyther']","['cacturne', 'altaria', 'oricoriopompom', 'metagross', 'taurospaldeacombat', 'regice']"
battle-gen9randombattle-430,RuleBasedPlayer 1,RuleBasedPlayer,60,"['dragalge', 'serperior', 'keldeoresolute', 'tinglu', 'slitherwing', 'klawf']","['mamoswine', 'heracross', 'oricoriopompom', 'clefable', 'raichu', 'whimsicott']"
battle-gen9randombattle-431,RuleBasedPlayer 1,RuleBasedPlayer,22,"['volcanion', 'mabosstiff', 'roaringmoon', 'typhlosion', 'mew', 'palafin']","['barraskewda', 'oricoriopau', 'zebstrika', 'oinkolognef', 'calyrexice', 'azumarill']"
battle-gen9randombattle-432,RuleBasedPlayer 1,RuleBasedPlayer,19,"['magearna', 'articunogalar', 'carbink', 'hydreigon', 'torkoal', 'blissey']","['mew', 'skeledirge', 'mamoswine', 'comfey', 'kingdra', 'fezandipiti']"
battle-gen9randombattle-433,RuleBasedPlayer 1,RuleBasedPlayer,26,"['klawf', 'mabosstiff', 'appletun', 'goodra', 'blaziken', 'frosmoth']","['dedenne', 'swanna', 'hitmonlee', 'delibird', 'copperajah', 'urshifu']"
battle-gen9randombattle-434,RuleBasedPlayer 1,RuleBasedPlayer,43,"['shayminsky', 'wyrdeer', 'swampert', 'reshiram', 'gengar', 'pachirisu']","['terapagosstellar', 'lugia', 'flygon', 'revavroom', 'lumineon', 'luvdisc']"
battle-gen9randombattle-435,RuleBasedPlayer 1,RuleBasedPlayer,17,"['okidogi', 'houndstone', 'crabominable', 'greninja', 'porygon2', 'venomoth']","['chienpao', 'bellossom', 'munkidori', 'passimian', 'espathra', 'breloom']"
battle-gen9randombattle-436,RuleBasedPlayer 1,RuleBasedPlayer,32,"['azelf', 'wyrdeer', 'mukalola', 'comfey', 'porygonz', 'cloyster']","['dipplin', 'toxtricity', 'blissey', 'polteageistantique', 'cinderace', 'luxray']"
battle-gen9randombattle-437,RuleBasedPlayer 1,RuleBasedPlayer,42,"['golduck', 'zoroark', 'lurantis', 'kilowattrel', 'oricorio', 'palossand']","['fezandipiti', 'minun', 'ribombee', 'spidops', 'pawmot', 'phione']"
battle-gen9randombattle-438,RuleBasedPlayer 1,RuleBasedPlayer,53,"['qwilfish', 'chimecho', 'lunala', 'rhyperior', 'oricoriosensu', 'ampharos']","['plusle', 'basculegionf', 'zarudedada', 'farigiraf', 'sawsbuck', 'gardevoir']"
battle-gen9randombattle-439,RandomPlayer 1,RandomPlayer,40,"['archaludon', 'keldeoresolute', 'gothitelle', 'meowstic', 'breloom', 'cyclizar']","['koraidon', 'cloyster', 'dialga', 'frosmoth', 'torkoal', 'dachsbun']"
battle-gen9randombattle-440,RuleBasedPlayer 1,RuleBasedPlayer,21,"['gastrodoneast', 'incineroar', 'wugtrio', 'terrakion', 'zaciancrowned', 'baxcalibur']","['gallade', 'illumise', 'florges', 'rayquaza', 'overqwil', 'urshifu']"
battle-gen9randombattle-441,RuleBasedPlayer 1,RuleBasedPlayer,51,"['seviper', 'toxtricity', 'azumarill', 'garchomp', 'alomomola', 'sawsbucksummer']","['volbeat', 'giratinaorigin', 'vileplume', 'lumineon', 'gholdengo', 'gastrodon']"
battle-gen9randombattle-442,RuleBasedPlayer 1,RuleBasedPlayer,39,"['barraskewda', 'golurk', 'quagsire', 'plusle', 'frosmoth', 'glastrier']","['oranguru', 'deoxysdefense', 'eelektross', 'flareon', 'mabosstiff', 'miraidon']"
battle-gen9randombattle-443,RandomPlayer 1,RandomPlayer,32,"['lanturn', 'revavroom', 'pecharunt', 'meowsticf', 'rayquaza', 'quaquaval']","['mewtwo', 'vespiquen', 'florgesyellow', 'miraidon', 'clodsire', 'ditto']"
battle-gen9randombattle-444,RuleBasedPlayer 1,RuleBasedPlayer,24,"['okidogi', 'munkidori', 'greattusk', 'mimikyu', 'froslass', 'toedscruel']","['eiscuenoice', 'arbok', 'basculegionf', 'ursaring', 'cinderace', 'swampert']"
battle-gen9randombattle-445,RuleBasedPlayer 1,RuleBasedPlayer,37,"['avalugg', 'ironmoth', 'spiritomb', 'dugtrio', 'toxapex', 'arceusground']","['kilowattrel', 'regirock', 'illumise', 'typhlosionhisui', 'oranguru', 'palkiaorigin']"
battle-gen9randombattle-446,RuleBasedPlayer 1,RuleBasedPlayer,36,"['bastiodon', 'thundurus', 'snorlax', 'bruxish', 'slowkinggalar', 'conkeldurr']","['lapras', 'breloom', 'gallade', 'dipplin', 'uxie', 'wugtrio']"
battle-gen9randombattle-447,RuleBasedPlayer 1,RuleBasedPlayer,44,"['hawlucha', 'suicune', 'gougingfire', 'golduck', 'toxtricity', 'golurk']","['magcargo', 'tornadus', 'samurotthisui', 'screamtail', 'skarmory', 'jirachi']"
battle-gen9randombattle-448,RuleBasedPlayer 1,RuleBasedPlayer,31,"['magnezone', 'zarudedada', 'skuntank', 'altaria', 'delphox', 'baxcalibur']","['mudsdale', 'volcarona', 'hydreigon', 'haxorus', 'revavroom', 'floatzel']"
battle-gen9randombattle-449,RuleBasedPlayer 1,RuleBasedPlayer,22,"['cetitan', 'deoxysdefense', 'vivillonjungle', 'solgaleo', 'empoleon', 'keldeoresolute']","['masquerain', 'ironthorns', 'wigglytuff', 'archaludon', 'armarouge', 'hatterene']"
battle-gen9randombattle-450,RandomPlayer 1,RandomPlayer,30,"['leafeon', 'hoopa', 'polteageistantique', 'delphox', 'talonflame', 'bastiodon']","['lanturn', 'glaceon', 'gumshoos', 'hoopa', 'leavanny', 'kingambit']"
battle-gen9randombattle-451,RuleBasedPlayer 1,RuleBasedPlayer,17,"['mamoswine', 'granbull', 'zangoose', 'eiscue', 'zapdos', 'keldeoresolute']","['rampardos', 'primarina', 'azumarill', 'bellossom', 'minior', 'toxtricity']"
battle-gen9randombattle-452,RuleBasedPlayer 1,RuleBasedPlayer,29,"['granbull', 'rhydon', 'slowbrogalar', 'feraligatr', 'arboliva', 'farigiraf']","['cloyster', 'pikachu', 'trevenant', 'wugtrio', 'ironleaves', 'dachsbun']"
battle-gen9randombattle-453,RuleBasedPlayer 1,RuleBasedPlayer,20,"['rhydon', 'infernape', 'kilowattrel', 'dusknoir', 'veluza', 'sinistchamasterpiece']","['gothitelle', 'maushold', 'hooh', 'tropius', 'stonjourner', 'arceuswater']"
battle-gen9randombattle-454,RuleBasedPlayer 1,RuleBasedPlayer,25,"['tentacruel', 'greedent', 'heatran', 'kingdra', 'squawkabillyblue', 'cinderace']","['quaquaval', 'armarouge', 'girafarig', 'pelipper', 'sandslashalola', 'skeledirge']"
battle-gen9randombattle-455,RuleBasedPlayer 1,RuleBasedPlayer,47,"['corviknight', 'kleavor', 'heatran', 'ninetalesalola', 'charizard', 'sceptile']","['gallade', 'dudunsparcethreesegment', 'altaria', 'excadrill', 'glalie', 'vaporeon']"
battle-gen9randombattle-456,RuleBasedPlayer 1,RuleBasedPlayer,12,"['dachsbun', 'espathra', 'baxcalibur', 'toxtricity', 'zapdosgalar', 'hawlucha']","['lycanroc', 'malamar', 'sceptile', 'ariados', 'sandslashalola', 'clodsire']"
battle-gen9randombattle-457,RuleBasedPlayer 1,RuleBasedPlayer,43,"['espeon', 'annihilape', 'lilliganthisui', 'uxie', 'roaringmoon', 'kyogre']","['spectrier', 'raikou', 'registeel', 'roaringmoon', 'mudsdale', 'dachsbun']"
battle-gen9randombattle-458,RandomPlayer 1,RandomPlayer,79,"['alomomola', 'piloswine', 'hypno', 'rampardos', 'chandelure', 'copperajah']","['dialga', 'roaringmoon', 'lugia', 'vespiquen', 'deoxysattack', 'suicune']"
battle-gen9randombattle-459,RuleBasedPlayer 1,RuleBasedPlayer,37,"['gogoat', 'baxcalibur', 'pincurchin', 'keldeoresolute', 'volcarona', 'metagross']","['miraidon', 'feraligatr', 'dudunsparce', 'hitmontop', 'meloetta', 'volcanion']"
battle-gen9randombattle-460,RuleBasedPlayer 1,RuleBasedPlayer,22,"['delibird', 'ironjugulis', 'alcremie', 'porygonz', 'cacturne', 'spidops']","['dodrio', 'smeargle', 'cinderace', 'ironthorns', 'garchomp', 'arbok']"
battle-gen9randombattle-461,RuleBasedPlayer 1,RuleBasedPlayer,28,"['dragonite', 'deoxysspeed', 'chandelure', 'dewgong', 'lanturn', 'mabosstiff']","['arceuselectric', 'ursaring', 'latios', 'squawkabillyblue', 'calyrexshadow', 'volcanion']"
battle-gen9randombattle-462,RuleBasedPlayer 1,RuleBasedPlayer,24,"['ironboulder', 'grimmsnarl', 'swalot', 'clefable', 'flygon', 'luxray']","['ariados', 'cinccino', 'toedscruel', 'electrode', 'blaziken', 'oricorio']"
battle-gen9randombattle-463,RuleBasedPlayer 1,RuleBasedPlayer,63,"['ironthorns', 'kyuremwhite', 'tsareena', 'ludicolo', 'reuniclus', 'greedent']","['porygon2', 'mandibuzz', 'chimecho', 'rotomwash', 'tyranitar', 'ironboulder']"
battle-gen9randombattle-464,RuleBasedPlayer 1,RuleBasedPlayer,21,"['smeargle', 'emboar', 'ironboulder', 'hooh', 'banette', 'walkingwake']","['cinderace', 'chiyu', 'falinks', 'munkidori', 'vileplume', 'ogerponwellspring']"
battle-gen9randombattle-465,RuleBasedPlayer 1,RuleBasedPlayer,14,"['greninja', 'mausholdfour', 'politoed', 'greattusk', 'blissey', 'ironleaves']","['sandslashalola', 'noivern', 'lilliganthisui', 'hippowdon', 'mewtwo', 'lapras']"
battle-gen9randombattle-466,RuleBasedPlayer 1,RuleBasedPlayer,55,"['bellossom', 'keldeoresolute', 'hydrapple', 'grumpig', 'skuntank', 'forretress']","['meloetta', 'mew', 'mabosstiff', 'overqwil', 'beartic', 'toxapex']"
battle-gen9randombattle-467,RuleBasedPlayer 1,RuleBasedPlayer,20,"['regieleki', 'typhlosionhisui', 'spiritomb', 'chansey', 'abomasnow', 'dugtrio']","['torterra', 'ariados', 'groudon', 'meganium', 'chimecho', 'palkia']"
battle-gen9randombattle-468,RuleBasedPlayer 1,RuleBasedPlayer,25,"['solgaleo', 'indeedee', 'seviper', 'houndoom', 'wugtrio', 'banette']","['lilligant', 'blastoise', 'hatterene', 'espeon', 'salazzle', 'granbull']"
battle-gen9randombattle-469,RuleBasedPlayer 1,RuleBasedPlayer,61,"['hawlucha', 'whimsicott', 'pecharunt', 'terrakion', 'latios', 'glaceon']","['copperajah', 'infernape', 'ragingbolt', 'alomomola', 'barraskewda', 'sandslash']"
battle-gen9randombattle-470,RuleBasedPlayer 1,RuleBasedPlayer,37,"['zekrom', 'mamoswine', 'enamorustherian', 'pikachuhoenn', 'smeargle', 'espathra']","['mudsdale', 'glastrier', 'hypno', 'greninja', 'suicune', 'ampharos']"
battle-gen9randombattle-471,RuleBasedPlayer 1,RuleBasedPlayer,28,"['cresselia', 'ragingbolt', 'golemalola', 'passimian', 'regigigas', 'glalie']","['cryogonal', 'basculin', 'braviaryhisui', 'rhyperior', 'miraidon', 'stonjourner']"
battle-gen9randombattle-472,RuleBasedPlayer 1,RuleBasedPlayer,50,"['electrodehisui', 'furret', 'duraludon', 'blastoise', 'emboar', 'trevenant']","['lycanrocdusk', 'dipplin', 'ditto', 'scovillain', 'zebstrika', 'dewgong']"
battle-gen9randombattle-473,RuleBasedPlayer 1,RuleBasedPlayer,27,"['yanmega', 'froslass', 'entei', 'crabominable', 'pachirisu', 'primarina']","['talonflame', 'abomasnow', 'altaria', 'infernape', 'spectrier', 'slaking']"
battle-gen9randombattle-474,RandomPlayer 1,RandomPlayer,26,"['torkoal', 'greedent', 'magearna', 'ironleaves', 'bronzong', 'darkrai']","['walkingwake', 'azumarill', 'rayquaza', 'hitmonlee', 'mewtwo', 'groudon']"
battle-gen9randombattle-475,RuleBasedPlayer 1,RuleBasedPlayer,37,"['gougingfire', 'porygonz', 'gyarados', 'mandibuzz', 'lunala', 'groudon']","['masquerain', 'luvdisc', 'rotomfrost', 'coalossal', 'mamoswine', 'kingdra']"
battle-gen9randombattle-476,RuleBasedPlayer 1,RuleBasedPlayer,24,"['palkia', 'cryogonal', 'ironjugulis', 'houndstone', 'oricoriopau', 'mausholdfour']","['regidrago', 'luxray', 'deoxys', 'ariados', 'hatterene', 'dragonite']"
battle-gen9randombattle-477,RuleBasedPlayer 1,RuleBasedPlayer,30,"['darkrai', 'raikou', 'entei', 'dialga', 'trevenant', 'zarudedada']","['excadrill', 'palkiaorigin', 'rampardos', 'staraptor', 'banette', 'hariyama']"
battle-gen9randombattle-478,RuleBasedPlayer 1,RuleBasedPlayer,20,"['blaziken', 'persianalola', 'raikou', 'wigglytuff', 'haxorus', 'cresselia']","['blaziken', 'cloyster', 'dondozo', 'wochien', 'flareon', 'regice']"
